0,C1,C2,C3,C4,W1,W2,W3,W4,L1,L2,L3,L4,R,pi1,pi2,pi3,pi4,Y1,Y2,Y3,Y4,S1,S2,S3,S4,LevF1,LevF2,LevF3,LevF4,I1,I2,I3,I4,LevE1,LevE2,LevE3,RE1,RE2,RE3,RE4
Dec-87,0.820798942,-0.239557698,1.019670306,-0.435740786,1.607371031,1.055711002,1.65923797,1.561646918,0.571818066,-0.297050685,-0.898135073,-1.533509641,-0.205485269,-0.027780215,-0.15517896,-0.075674881,-0.147536408,1.601859414,0.52406257,0.836131366,1.251302902,0.031033654,0.005600962,0.0784375,-0.005120192,5.191790562,1.156870032,4.16924892,-10.26382638,1.941446604,4.470401425,-0.867362861,-4.26184318,-6.550578265,-6.215653001,-6.545215596,0.14106868,0.050889433,0.101370653,0.021068468
Mar-88,1.830508032,0.876470878,1.592696833,0.185813587,2.199392286,0.612267834,1.629169657,0.816003928,0.386502592,-0.440388745,-2.340428771,-3.174420248,-0.250740513,0.008644792,0.167726699,-0.01305139,0.293535601,1.161185212,1.223765587,1.034939672,1.258705998,0.046033654,0.028100962,-0.0290625,0.027379808,0.122431254,-0.507855733,1.579454832,-17.8648821,1.367395223,-2.12534564,-0.553069869,-7.809159702,-6.19421323,-5.937558208,-6.218705752,-0.018622711,-0.073269579,-0.060232127,-0.098676918
Jun-88,1.598968249,0.793916264,1.575465981,0.159815994,2.051140767,0.547521955,2.035116325,0.741689479,0.949066498,-0.273944526,0.442024926,0.918451179,-0.013910378,0.112138856,0.22323825,0.129631264,0.200222238,1.249870622,1.592278557,1.391458451,1.609599462,0.088533654,0.028100962,0.0334375,0.014879808,2.58472405,-1.801196502,2.527909125,-16.7535595,2.14918635,-0.822279335,0.576972494,-3.003585577,-6.140159286,-5.556370332,-6.064383829,0.108756653,0.017038199,0.092377453,0.015464724
Sep-88,1.491120765,0.70287682,1.514846526,0.652723402,1.701457212,0.087995734,1.75818124,0.4672952,0.426490824,-0.169463396,0.504593146,1.490957136,0.163480002,0.287716395,0.169516262,0.107970595,0.146099614,0.953070589,1.167517176,1.248441285,1.258754831,0.018533654,0.013100962,-0.0015625,0.019879808,0.091433159,-3.535964254,-0.99464125,-22.47729514,1.108836699,-1.229091445,-0.402955108,-0.827297066,-6.197864964,-4.957795169,-5.920609936,0.103492342,0.014591913,0.092009646,0.038783409
Dec-88,1.625747488,1.219085598,1.662585571,0.591035415,1.125168055,-0.01099328,1.445429999,0.547313521,0.53149199,0.076240172,0.980166032,0.233761109,0.317414187,-0.087981309,-0.046748825,-0.070210471,-0.079218704,1.292920611,1.681481829,1.265747263,1.595179612,-0.023966346,-0.016899038,0.0484375,-0.005120192,3.381901253,-3.927665824,2.685465646,-20.97104367,1.410429491,-1.093853683,-0.054399636,6.464588353,-4.740405648,-4.449458809,-4.701827194,0.060801956,0.079660059,0.053916972,0.084059486
Mar-89,1.006382357,0.524307138,1.275124396,0.187543497,-0.018151169,-0.389690693,1.540099375,0.244442976,1.321930502,0.272783694,-0.562188107,-1.581521448,0.606273562,0.276905746,0.123124838,-0.005587355,0.227349762,1.068247853,1.565317313,0.955197986,1.410372732,0.003533654,0.000600962,-0.0615625,-0.005120192,-2.833212433,-6.649879815,-1.308618228,-21.59799397,0.92289104,1.531641258,0.033920508,-2.205504969,-4.795007421,-4.429397981,-4.634687946,0.085838411,0.095002013,0.110794445,0.136549064
Jun-89,0.337618794,-0.061340679,0.456527405,-0.490113866,-1.208878537,-1.112322292,1.070196105,-0.139210624,0.294953357,0.598460126,1.671069696,1.961738191,0.54824113,0.127574458,-0.159444993,-0.018901983,-0.188060106,0.561963495,0.516750176,-0.00470251,-0.144597743,-0.026466346,0.000600962,0.0109375,0.017379808,-0.799226933,-7.38936736,-0.761211275,-0.625838855,-0.30277039,-0.905260964,-0.168368038,0.917073263,-4.238532232,-4.287009354,-4.237476684,-0.053783379,-0.031672636,-0.03719662,-0.036044285
Sep-89,0.915432176,0.572487752,1.148506342,-0.104170538,-1.499065693,-1.125821056,1.075720739,0.115676013,0.530018858,0.261691478,1.35676806,2.393339638,0.448620972,-0.197727569,-0.279074984,-0.260449834,-0.21243905,0.857385524,-0.690617685,-1.29245826,-1.53351398,-0.008966346,0.003100962,-0.0090625,0.007379808,-0.655567104,-5.212913089,-1.401576901,-4.659346819,0.87054365,-2.693645752,2.109452065,-12.79157319,-3.512837855,-3.948306789,-3.652761448,-0.063002147,-0.047713675,-0.037464155,-0.038602331
Dec-89,0.463784113,-0.035389009,1.482348013,0.050728966,-1.23317066,-1.150939762,1.979427696,0.351095296,-0.257569486,0.411238836,1.38931345,0.365008807,0.339874516,-0.188691889,-0.039546367,0.192664212,0.040592316,0.156265958,-0.647981477,-1.437886249,-2.058420966,0.133533654,0.160600962,0.2234375,0.304879808,5.312099399,-3.046479955,4.833808218,22.52519559,-1.743576226,-4.814333548,-0.359263971,9.811698029,-2.685207646,-3.486813013,-2.973621121,-0.064223013,-0.050451095,-0.047392844,-0.043484319
Mar-90,-0.28486678,-0.207089338,-0.03617295,-0.982636417,-0.96903664,-0.500900604,1.568982328,0.13577059,0.606166023,1.157576754,-0.327210308,-1.35319899,0.336682805,0.359028473,0.507428933,0.33192728,0.367077557,-0.430158404,-0.454548223,-1.423758204,-1.723776753,0.091033654,0.138100962,0.0734375,0.239879808,0.363154185,19.10117385,1.969785161,7.95462387,-2.544526069,-5.514531047,-1.194003143,1.174239007,-1.838713444,-2.422387234,-1.980262075,0.05518828,0.050314931,0.080656045,0.094474635
Jun-90,-0.26821724,-0.405317695,-0.093150608,0.011074532,-0.328608318,-1.133301452,0.677844065,-0.150358672,0.354392115,0.680544199,1.700152827,1.806483627,0.383514459,0.32080943,0.225403664,0.098819388,0.394424795,-0.320956131,-0.267087307,-1.253176957,-1.739247448,0.093533654,0.143100962,0.1559375,0.262379808,3.415053553,14.50805323,3.800550051,6.900948044,-5.898006586,-5.946145377,-3.990275833,-12.99919669,-1.762071657,-2.600652377,-1.982493735,0.080406129,0.102315766,0.071850864,0.065466591
Sep-90,-0.637200745,-0.766657414,-0.532366081,0.09769347,-0.031341495,-1.348151688,0.171128876,-0.415518724,-0.534902798,0.63862808,0.973568458,1.453310771,0.409627672,0.095756266,0.04286609,0.388888695,0.030379744,-1.106836118,-0.54317418,-1.567888749,-2.267391076,0.076033654,0.045600962,0.0359375,0.044879808,2.756645646,13.87896613,2.987639051,5.69065633,-7.892012477,-9.230040566,-4.219833998,-6.860874576,-0.906558526,-3.008979147,-1.49405383,0.209070436,0.245751323,0.191309556,0.199624564
Dec-90,-2.109822674,-2.174128892,-2.087098454,-0.80202113,-0.347826091,-1.636468253,-0.517482905,-0.775103233,-0.723278381,0.541384581,-0.09297103,-2.264060774,0.23904094,-0.005384586,-0.261545785,0.022321194,-0.234979906,-2.951857681,-2.977444783,-3.816051828,-4.677828886,0.103533654,0.100600962,0.1609375,0.132379808,4.614512027,14.95859932,4.401270143,32.14550571,-11.52840035,-16.60692761,-6.752833997,3.01415209,-0.890517863,-3.262338901,-1.526886616,0.181270852,0.258257569,0.101605154,0.094540652
Mar-91,-2.965431154,-3.12443076,-2.46339351,-1.235869539,-0.941961802,-2.198733515,-1.181665962,-1.309102566,-2.55031493,0.321830848,-3.068351572,-6.132768068,-0.004483256,0.281859341,0.226528773,0.313143956,0.123937996,-4.161534304,-4.971598765,-6.421783822,-7.646736026,0.098533654,0.110600962,0.0484375,0.142379808,1.429245826,10.23936466,2.648896957,25.49642816,-15.79996527,-21.47809108,-10.02072473,-18.22352444,-0.793083822,-3.484520159,-1.507014775,0.121966357,0.167316876,0.090191127,0.092682185
Jun-91,-2.773539087,-3.07042258,-2.299442115,-0.856207428,-0.147731872,-1.864751612,-1.782002539,-1.191439392,-1.63249366,0.099844598,-1.407242506,-3.092892264,-0.004831837,-0.058540529,0.002698092,-0.107637993,-0.015119326,-4.077860379,-4.767178471,-6.395849275,-7.816167636,0.186033654,0.163100962,0.1759375,0.254879808,3.351861226,8.05850408,3.447047959,19.80205146,-17.10918816,-22.6975124,-12.30678509,-31.40215112,-0.513984757,-3.390242224,-1.273157752,0.116002639,0.120250206,0.126957438,0.136457409
Sep-91,-3.139408288,-3.216487887,-2.730722101,-1.28672587,-0.300263971,-1.964573715,-2.300699609,-1.642366816,-1.639321086,0.056408088,-1.835219404,-2.713016423,-0.063388923,0.026522447,0.223762272,0.114941234,0.161585084,-4.352728505,-4.258340952,-5.721726487,-6.772030494,0.223533654,0.170600962,0.1634375,0.264879808,1.503366452,2.60861643,2.30569215,26.23612975,-18.21296871,-21.1329582,-14.93259447,-25.36585811,1.060286072,-3.655604944,-0.252558115,0.030649153,0.036773948,0.04173768,0.045716641
Dec-91,-3.689567027,-3.297717678,-3.95169852,-1.133674781,-0.099838943,-2.318735659,-2.625573147,-1.803553813,-1.54539497,-0.228167932,-2.616757031,-5.764333319,-0.266535612,-0.146946518,-0.059713782,-0.081675875,0.026460927,-4.515805341,-4.68578808,-6.032275763,-7.125269768,0.273533654,0.158100962,0.2134375,0.204879808,2.551813096,3.729318582,2.673652145,28.42378291,-19.31607616,-18.02817848,-16.76298855,-34.31545883,1.801117733,-3.712984883,0.218773706,-0.004397143,0.006529332,-0.005713901,-0.004775086
Mar-92,-3.217631874,-2.192148819,-3.562381021,-0.90860262,0.82083052,-2.337192482,-2.95259067,-1.995036917,-1.709246745,0.21558329,-4.920357951,-8.410973283,-0.330613386,-0.196687113,0.162771616,-0.134440161,0.2101452,-4.687650444,-6.045158593,-6.829706687,-7.651367883,0.176033654,0.118100962,0.0609375,0.182379808,2.211111322,0.148013278,2.503704739,-18.20854246,-20.08333807,-21.65867507,-18.96665279,0.865161248,5.926153612,-3.589043802,3.106712533,0.02054155,0.009134607,0.036830856,0.032218686
Jun-92,-3.788869783,-2.747482594,-4.156537823,-1.363908868,0.622519913,-2.380604985,-2.811236286,-2.201906957,-2.144557324,0.587760684,-2.578121876,-4.575415458,-0.34179714,-0.065803775,-0.21252804,-0.116952774,-0.253466975,-4.574337607,-4.619734966,-5.694973863,-6.477039959,0.063533654,0.040600962,0.0534375,0.069879808,3.200584593,-2.239115149,1.046183028,-12.78010294,-17.8325684,-16.59117282,-17.02298433,1.14836061,6.443056985,-3.277110628,3.579520621,-0.00235422,0.006703941,0.01410368,0.003937401
Sep-92,-3.216940988,-1.907368054,-3.944068314,-0.717367333,1.21703205,-2.538103461,-4.254238249,-2.164993219,-1.92338755,0.324821101,-2.86042912,-4.159570987,-0.438555137,-0.196339242,-0.114445604,-0.234247953,-0.098604788,-4.097304756,-4.288852436,-5.694266559,-6.16838725,0.093533654,0.083100962,0.0784375,0.129879808,-1.540975863,-3.723787489,-2.195841794,-9.164477988,-17.03241385,-16.24008994,-15.95641172,-2.297618295,7.242536287,-3.498148268,4.030483902,-0.083416742,-0.091154209,-0.059186716,-0.067399635
Dec-92,-2.538512634,-1.211520913,-3.334972798,-0.031390676,0.729091108,-2.800410801,-3.991500796,-2.332265071,-1.731573533,0.070427917,-2.972274276,-6.071461009,-0.481642016,-0.072295214,-0.056120517,0.120055157,-0.022900128,-3.473365289,-3.666384411,-5.226249365,-6.200894591,0.036033654,0.053100962,0.1009375,0.089879808,-3.34016848,-3.544373822,-2.792328525,-22.47657383,-14.6734587,-13.80015886,-14.12313435,0.667863227,8.046949368,-3.405125135,4.605978113,-0.010476835,-0.002335574,-0.020840436,-0.022075575
Mar-93,-2.66377989,-1.379690369,-3.616376322,-0.076745222,-0.110192599,-2.920767993,-3.909302132,-2.249065444,-1.308845404,-0.190980572,-4.658423374,-7.656219203,-0.419038321,-0.022866667,-0.126096361,-0.06504533,-0.13456742,-3.617151437,-3.503034627,-5.080830162,-5.74478575,-0.011466346,0.010600962,-0.0365625,0.042379808,-2.982073668,-5.749746477,-4.120194237,-2.809927241,-14.53269327,-12.15621631,-14.17769211,-5.646087645,9.032024469,-4.017237827,5.109277225,-0.151313183,-0.159678915,-0.126120592,-0.125331448
Jun-93,-2.833207675,-1.370697799,-3.803160267,-0.547101978,-0.745335887,-2.828727607,-4.499992576,-2.787862847,-0.820235553,0.143602592,-1.929885014,-3.656595265,-0.408423568,-0.047815471,-0.061663474,0.017478323,0.010952737,-3.944903176,-4.234099366,-5.405495792,-6.115520418,-0.043966346,-0.034399038,-0.0290625,-0.017620192,-0.305008673,-5.697276911,-3.152220151,-7.983652857,-13.56332329,-12.64517082,-13.05115674,4.774470308,9.086719925,-4.59553097,4.970118111,-0.148697921,-0.161021532,-0.135277269,-0.124894487
Sep-93,-2.136487219,-0.829436301,-3.055052931,0.246149633,-1.131396247,-2.566642497,-4.928438074,-2.954906959,0.492364223,-0.262588654,-1.789884592,-2.67944733,-0.384715373,-0.120142855,-0.184264554,-0.294005924,-0.173680878,-3.649387362,-4.22299164,-5.576682723,-6.487323057,-0.081466346,-0.056899038,-0.0640625,-0.052620192,-3.40188506,-5.816790325,-3.929799538,-1.9449655,-12.27119479,-13.25226796,-12.69440534,-1.777605348,8.973507746,-5.28956137,4.680796661,-0.310308613,-0.324100926,-0.288481729,-0.275913592
Dec-93,-2.264254671,-0.98734292,-3.228263972,-0.03330338,-1.764815266,-2.314296303,-4.734594636,-3.118690648,0.480306524,-0.03894489,-1.560183301,-4.016237564,-0.41257609,-0.015704516,-0.162381196,0.11418277,-0.292310288,-3.287126268,-3.482781245,-4.680484112,-5.409718101,-0.101466346,-0.064399038,-0.0215625,-0.045120192,-6.358614497,-4.916881184,-4.860835618,-10.63080453,-9.213224321,-9.268606156,-10.00081665,1.248505233,8.925965485,-5.776401707,4.531202467,-0.203729888,-0.224053961,-0.205820684,-0.200959603
Mar-94,-2.003742401,-0.789504514,-2.599458585,-0.03594359,-1.433933022,-2.382790266,-5.01778748,-3.264819792,1.243214412,0.018040436,-2.789945557,-5.098500666,-0.318927624,-0.0208346,0.056490967,-0.130962768,0.118875131,-3.018890099,-3.048435336,-4.107235077,-4.994010862,-0.133966346,-0.094399038,-0.1290625,-0.097620192,-3.693032656,-3.695318676,-3.224695074,-8.386221863,-8.584022199,-6.04490858,-9.957027033,-0.735123816,8.528252254,-6.479517008,4.005433766,-0.076352431,-0.075814936,-0.062200546,-0.059930915
Jun-94,-1.881944807,-0.610788258,-2.282002064,0.068171934,-2.469069704,-2.570786172,-4.761737322,-3.456638884,1.938557808,-0.154198959,0.181428553,-0.353895126,-0.097934021,-0.05542011,0.010220775,-0.051902832,-0.227441859,-2.154974298,-2.338608021,-2.956698223,-3.501067101,-0.161466346,-0.109399038,-0.1065625,-0.110120192,-0.052315263,-4.688627107,-1.438452591,-3.88790211,-6.857499803,-1.13818824,-8.729975428,9.796405399,7.969449667,-7.154337018,3.376410847,0.069560403,0.068321882,0.072600911,0.082399676
Sep-94,-2.234712285,-0.741749294,-2.428342406,-0.28979056,-3.622141131,-2.546806806,-4.491990408,-3.76919389,1.650389952,0.206707558,0.512689655,0.880390468,0.011440004,0.077287448,0.023610365,-0.038676765,-0.005802694,-2.682983886,-2.068695961,-2.273222681,-2.663005788,-0.191466346,-0.139399038,-0.1440625,-0.167620192,-2.187487948,-4.958283414,-1.740656941,3.710757957,-7.094795721,-4.251189035,-8.405209131,7.123168963,7.2459182,-7.30962717,2.856320568,0.166792981,0.166109612,0.16384479,0.168796833
Dec-94,-2.149467411,-0.549363111,-2.122983281,-0.667797574,-3.914382097,-2.532517138,-4.703082198,-3.734171299,2.809466363,0.313551154,0.863174021,-0.391067774,0.177790944,0.013547027,-0.092113002,-0.215757571,-0.060935028,-2.421820325,-0.829007176,-1.033843285,-0.951317832,-0.193966346,-0.146899038,-0.1140625,-0.160120192,-2.016388951,-2.978037047,1.327025744,-14.83237187,-5.455870354,-0.742304998,-5.580317273,6.353393729,7.029399771,-7.556643217,2.677403134,0.210586193,0.202758671,0.206746816,0.211973718
Mar-95,-2.645922542,-1.118400014,-2.230506004,-0.738017785,-4.113502106,-2.662118292,-4.699812356,-3.853771996,2.148953185,0.136834491,-0.494471089,-1.727216357,0.294708142,0.084960086,0.175824113,0.299403759,0.194768223,-2.376309004,-0.306389384,-0.391549023,-0.318988472,-0.171466346,-0.129399038,-0.1565625,-0.155120192,-0.838261485,-2.401012231,0.681067482,-3.582112285,-3.837680045,-0.492353136,-2.542252838,10.91483418,6.876926204,-7.547529888,2.586267534,0.123576684,0.110875658,0.118920313,0.122037993
Jun-95,-2.203613693,-0.569247613,-1.968213885,-0.1444852,-4.342517604,-2.665166858,-4.367800874,-3.848743925,1.433256677,-0.279223563,1.815761909,1.877363348,0.28316982,-0.032066164,-0.033593815,0.056759838,0.032112378,-2.532217031,-0.751486829,-0.745083582,-0.870320505,-0.203966346,-0.136899038,-0.1390625,-0.177620192,1.026708162,-1.265599086,0.246081633,-10.01926796,-4.577880489,-3.742083032,-2.269236913,11.53417205,6.452854701,-7.630689434,2.310557163,-0.064230516,-0.082059553,-0.069650614,-0.07353516
Sep-95,-2.308533776,-0.657467374,-2.461672937,-0.360471192,-4.754546108,-2.455619568,-4.608846176,-3.697577696,1.176879607,-0.074398431,1.706896742,2.527645267,0.216470012,0.006194311,0.040423436,0.004144507,-0.074982836,-3.024251663,0.028566238,-0.400594544,-0.83792427,-0.161466346,-0.119399038,-0.1215625,-0.140120192,0.363256284,-2.436441981,-0.220986241,-6.843039702,-4.465079135,-5.851433168,-2.911226426,21.82033703,6.266642517,-7.863006869,2.11598018,-0.045407615,-0.046136385,-0.051556182,-0.052346834
Dec-95,-2.025716199,-0.331087972,-2.218558869,-0.147400924,-4.750415801,-2.450570759,-5.496942507,-3.592276111,0.723736541,-0.445464899,1.605570221,0.783721454,0.150225766,0.055507998,-0.039976589,-0.10925579,-0.02209681,-2.728690858,-0.283529154,-0.341854119,-0.522224644,-0.173966346,-0.119399038,-0.0965625,-0.150120192,-0.591603657,-0.447372607,0.8533101,-0.991073149,-3.19155954,-3.640876384,-1.936674365,24.78290264,6.272084038,-7.884963546,2.161313836,-0.144986675,-0.166392974,-0.149343079,-0.161952165
Mar-96,-2.112309385,-0.71620278,-2.424636171,-0.103404363,-4.674424445,-3.078174457,-4.972378656,-3.651954575,1.08361011,-0.237500811,0.188706565,-0.517679979,0.062418839,0.136168823,0.02031961,0.144200982,-0.101142609,-2.802640223,-0.327535672,-0.15062802,-0.645577621,-0.156466346,-0.096899038,-0.1115625,-0.120120192,-1.271332788,-1.008744422,-0.546121748,0.316446885,-2.462841689,-3.480881662,-1.52360716,21.94359904,6.420838015,-7.542020404,2.385117291,-0.000471379,-0.01533862,-0.00302577,0.000126432
Jun-96,-1.869296341,-0.310834767,-1.883123105,-0.254033989,-4.563295983,-1.5322631,-4.598683855,-3.263726951,2.262789105,-0.145685419,2.815870202,3.590775071,0.038437096,-0.048972307,-0.089787931,-0.031186858,0.123725153,-1.881699282,1.083519991,1.116378364,0.782586941,-0.163966346,-0.104399038,-0.1090625,-0.135120192,-0.838182851,-0.86446257,-1.281121798,3.370361243,-0.697996338,0.541663064,-0.426318886,16.58014332,6.185948494,-7.405637951,2.232101808,0.100725207,0.087121372,0.08997462,0.096467759
Sep-96,-2.377824707,-0.463453955,-2.132295056,-0.7571224,-4.542591116,-1.354862907,-3.904468422,-3.077589781,2.631464474,0.168652228,2.710550822,4.353008428,0.03362939,-0.105317597,0.159400498,0.036443351,0.228978461,-1.833606011,1.548284152,1.818071786,2.029025451,-0.183966346,-0.106899038,-0.1090625,-0.142620192,-1.318594949,-0.660189646,-1.124432645,12.14728595,0.59212181,4.211222745,1.527314853,18.64433546,5.883609004,-7.138202986,2.111613323,0.096190312,0.096091285,0.079738858,0.08215054
Dec-96,-2.503330514,-0.610472419,-2.116217704,-1.04008997,-5.201812541,-1.183034276,-4.36896837,-2.961229417,2.441613402,0.316597569,2.926139413,3.062462231,0.020820551,0.136067194,0.001301065,-0.077024534,0.105021379,-2.045538952,2.130980047,2.502127248,2.697099714,-0.193966346,-0.109399038,-0.0915625,-0.150120192,-3.008360913,0.907961584,-2.216479206,3.531736889,0.833210799,2.850635757,2.556009141,10.81358072,5.127704433,-6.979578229,1.660095104,-0.01155179,-0.015879052,-0.023708525,-0.025306793
Mar-97,-2.56982638,-0.779330224,-2.431569232,-1.231174937,-5.51678758,-1.342841489,-3.887979977,-2.780095214,3.156005464,0.595130918,1.725161151,2.159740768,0.037814392,0.237206962,1.95E-01,-0.011181097,0.171764942,-2.048074481,3.20787373,3.813751652,4.279480093,-0.176466346,-0.094399038,-0.1065625,-0.130120192,-0.803432943,-0.558150946,-2.246145846,-1.157186209,1.021030744,3.941204207,3.077857897,18.99951212,4.431901745,-6.600447153,1.273866098,0.067463058,0.063700137,0.059607166,0.064062847
Jun-97,-2.895699119,-0.833955291,-2.959558686,-1.216677566,-5.424920638,-1.323327866,-3.201788205,-2.364783238,2.595158867,0.534707446,4.285386224,6.048241002,0.07490171,-0.16947984,-7.89E-06,-0.0063498,0.064985958,-1.310646084,3.758307934,4.709168893,5.421149405,-0.176466346,-0.089399038,-0.0965625,-0.115120192,0.414307234,-0.260067555,-1.708215217,-0.788399801,2.199496961,9.255279566,4.338471588,23.47729906,3.40683285,-6.176891048,0.681028056,0.033206231,0.024828548,0.029675444,0.040242364
Sep-97,-2.043570703,0.05799736,-2.050872679,-0.800734497,-5.165822363,-1.116365019,-2.641361719,-1.908495703,3.209656773,0.579147025,4.256064514,6.955565085,0.067349672,-0.050170865,-0.157833877,-0.119896404,-0.068810166,-0.697412988,5.526081191,6.326855313,7.166933729,-0.153966346,-0.086899038,-0.0890625,-0.115120192,-1.226441787,-0.386773658,-2.018707036,5.034621484,4.953965004,10.03186637,7.971374549,25.78425432,2.59379118,-5.706067362,0.284028277,-0.041893057,-0.040033931,-0.038551432,-0.034325377
Dec-97,-1.75106762,0.304117605,-2.04766977,-0.564883189,-4.088130852,-0.258786686,-2.049655401,-1.322190907,3.607832377,0.634100366,4.644485815,6.134299144,0.057878628,-0.026604268,-0.092497395,0.001184092,-0.102020327,-0.486147835,7.716647701,8.136740013,9.102247537,-0.171466346,-0.096899038,-0.0790625,-0.127620192,-1.699183983,2.046107045,-1.853220039,-1.254867766,4.566219546,10.62356959,7.19462269,18.84042096,1.682116941,-5.471109177,-0.302333526,-0.13292635,-0.133442933,-0.120139752,-0.122222662
Mar-98,-1.313904602,1.073351681,-1.718552665,0.056446493,-2.843201002,0.114063485,-1.641348814,-0.549871438,2.678802097,0.39751071,3.232373152,5.047616267,0.059166837,-0.226811489,-0.03237179,0.003267991,-0.02610458,0.30923991,8.198750826,8.582606737,9.878408508,-0.148966346,-0.091899038,-0.0990625,-0.112620192,0.336161208,1.858189219,-0.39597457,6.648261913,6.422545671,14.58467197,9.178711964,21.4845226,1.239709328,-4.545617717,-0.308003548,-0.129959007,-0.12542907,-0.117631709,-0.121010325
Jun-98,-0.261644538,2.192820561,-0.997480502,0.682961458,-2.11092625,-0.330645194,-1.308965018,0.057389405,2.602723927,0.261333141,5.768078021,8.93449047,0.083856381,-0.156793716,-0.176074465,0.004562968,-0.213747042,0.957405324,8.319787665,8.661670602,9.788245913,-0.148966346,-0.094399038,-0.1015625,-0.115120192,0.122928823,0.873451418,-1.405008265,-1.248182337,8.79762862,12.57994959,11.3624406,24.87723486,0.850585804,-4.133250108,-0.472455508,-0.175473307,-0.17593955,-0.15849441,-0.173172808
Sep-98,-0.040826133,2.43254721,-1.213906399,0.861456777,-1.271266196,-0.102207531,-1.185782243,0.352065306,2.3183507,0.568444997,5.546355933,9.204561706,0.082052366,-0.016720828,0.084338998,0.005141168,-0.030302843,1.381471541,8.319834667,8.853384864,9.935084159,-0.138966346,-0.076899038,-0.0790625,-0.095120192,-1.244992712,0.401835628,-1.697403179,0.646314133,9.252222068,14.16249105,11.02623426,24.69908418,1.442721891,-3.307958731,0.119109741,-0.184370307,-0.177343188,-0.172621442,-0.176118926
Dec-98,0.735328394,3.511753606,-0.454000992,0.877622763,-1.70746364,-0.312390947,-0.436358778,0.563694222,3.510647771,0.52415176,5.826833617,7.855125876,-0.111192514,-0.103232761,0.061280953,0.119162042,0.001957207,2.369019972,8.662330924,9.503975472,11.02384234,-0.118966346,-0.096899038,-0.0765625,-0.120120192,0.039599783,2.655298343,-0.189652998,-5.752101811,11.27847343,16.4298446,12.9061277,15.60019803,2.014041763,-2.448394169,0.888699175,-0.148941391,-0.134398839,-0.177307334,-0.179649257
Mar-99,1.152965083,3.745819532,0.959222921,1.224249752,-0.829710489,0.064866696,-0.327109683,0.933147135,2.230649111,0.297745382,4.40142184,6.182452061,-0.060876849,0.035622205,-0.126191316,-0.393840704,-0.056909052,3.091665462,8.882261665,9.908621308,11.49949753,-0.108966346,-0.094399038,-0.1015625,-0.112620192,-2.479218052,1.122947498,-1.943786778,-0.765144165,12.38134024,18.82112266,14.14118278,19.95366212,2.377335313,-1.573151416,1.442642064,-0.073862712,-0.059254517,-0.092238724,-0.093454307
Jun-99,1.790087038,4.325551238,1.11555928,1.490944517,-1.322103031,0.816438085,0.648401371,1.155973756,2.861480339,0.432960366,6.831843868,9.755919364,-0.05192973,-0.066428862,-0.023167511,-0.051822238,-0.244468897,3.242485679,8.641776513,10.18873462,11.84612933,-0.106466346,-0.106899038,-0.1165625,-0.122620192,-0.086494283,0.256415103,0.271909497,-4.209664606,13.53578425,17.39921154,15.33511721,20.14246187,1.889356307,-0.837218262,1.368439793,0.048782664,0.063525763,0.045508565,0.0628877
Sep-99,2.280066739,4.759694876,1.032093164,2.04836094,-1.311786921,1.247975867,0.700390624,1.579598143,3.386769696,0.347403685,6.557194093,9.985413897,0.088257796,-0.055891757,0.047764815,0.1160445,0.008499528,4.003382632,8.286683512,10.46054543,12.06760883,-0.101466346,-0.106899038,-0.1090625,-0.122620192,0.559355716,-0.343593796,1.316500492,5.288036843,14.7463053,19.02182128,16.71024458,26.91808591,3.396592598,0.173718072,2.708649997,0.094457837,0.116915021,0.08391636,0.094856948
Dec-99,2.790147234,5.427105476,2.31595798,2.44343946,-0.002512817,1.264756816,1.180417328,1.636467997,3.10949223,0.448488064,6.982642196,8.908437078,0.13732714,-0.085529124,-0.027092104,-0.054773863,0.022384349,4.933621377,9.169132609,11.72588083,13.52016215,-0.078966346,-0.099399038,-0.0765625,-0.112620192,3.183741176,0.086409192,3.297545888,10.70292277,14.33659619,21.47449991,15.79667297,29.13855396,2.611690324,1.217057435,2.523278863,0.093595416,0.088846571,0.115938045,0.100394318
Mar-00,2.204357684,5.029273518,-0.495975717,1.921597495,2.437900078,1.191255294,1.558437977,1.620439996,3.363095005,1.750141042,5.642828438,8.171123942,0.307864553,0.344853096,0.273397073,0.166715292,0.280431058,3.490711887,9.144492712,12.19198866,14.0463729,-0.083966346,-0.104399038,-0.1115625,-0.122620192,2.859249037,0.268745211,4.249884761,7.939320922,15.08722787,17.82516492,16.90354375,22.65111026,3.14807122,1.668234053,3.024475973,0.141568976,0.154680658,0.146974555,0.122381403
Jun-00,2.535446575,4.90709833,1.023682305,2.540165136,1.896801453,1.327112978,1.518647736,2.027203368,2.937413629,1.564677332,7.720829426,11.37139053,0.514870454,0.047301988,-0.236673738,0.052993513,-0.274875459,4.910923785,9.997822446,12.64609916,14.4484268,-0.071466346,-0.096899038,-0.1090625,-0.112620192,3.997775094,1.106269059,3.942433278,1.972217249,16.91905151,23.76685918,19.64733267,35.29354586,3.890338357,1.962850418,3.61997878,0.173693592,0.197221997,0.179854366,0.16863705
